"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","rt","stimulus","response","category","letter","correct_response","correct_response_key","trial_counter","current_image","test_triplet","foil_triplet","correct","firstSequencePaths","secondSequencePaths"
"","","","","","image-keyboard-response","324","2.0.0","445193","panu1747hap","cheetah","null","stimuli/stream_2.jpg","null","stream","H","non-repeat","null","277","stimuli/stream_2.jpg","","","","",""
"","","","","","image-keyboard-response","325","2.0.0","446198","panu1747hap","cheetah","null","stimuli/bridge_12.jpg","null","bridge","I","non-repeat","null","278","stimuli/bridge_12.jpg","","","","",""
"","","","","","image-keyboard-response","326","2.0.0","447201","panu1747hap","cheetah","null","stimuli/bathroom_2.jpg","null","bathroom","A","non-repeat","null","279","stimuli/bathroom_2.jpg","","","","",""
"","","","","","image-keyboard-response","327","2.0.0","448205","panu1747hap","cheetah","null","stimuli/gym_51.jpg","null","gym","B","non-repeat","null","280","stimuli/gym_51.jpg","","","","",""
"","","","","","image-keyboard-response","328","2.0.0","449210","panu1747hap","cheetah","null","stimuli/field_43.jpg","null","field","C","non-repeat","null","281","stimuli/field_43.jpg","","","","",""
"","","","","","image-keyboard-response","329","2.0.0","450214","panu1747hap","cheetah","null","stimuli/woods_21.jpg","null","woods","D","non-repeat","null","282","stimuli/woods_21.jpg","","","","",""
"","","","","","image-keyboard-response","330","2.0.0","451219","panu1747hap","cheetah","643","stimuli/woods_21.jpg"," ","woods","D","repeat"," ","282","","","","","",""
"","","","","","image-keyboard-response","331","2.0.0","452222","panu1747hap","cheetah","null","stimuli/desert_36.jpg","null","desert","E","non-repeat","null","283","stimuli/desert_36.jpg","","","","",""
"","","","","","image-keyboard-response","332","2.0.0","453226","panu1747hap","cheetah","null","stimuli/coast_38.jpg","null","coast","F","non-repeat","null","284","stimuli/coast_38.jpg","","","","",""
"","","","","","image-keyboard-response","333","2.0.0","454229","panu1747hap","cheetah","null","stimuli/playground_60.jpg","null","playground","G","non-repeat","null","285","stimuli/playground_60.jpg","","","","",""
"","","","","","image-keyboard-response","334","2.0.0","455233","panu1747hap","cheetah","null","stimuli/stream_2.jpg","null","stream","H","non-repeat","null","286","stimuli/stream_2.jpg","","","","",""
"","","","","","image-keyboard-response","335","2.0.0","456237","panu1747hap","cheetah","null","stimuli/bridge_12.jpg","null","bridge","I","non-repeat","null","287","stimuli/bridge_12.jpg","","","","",""
"","","","","","image-keyboard-response","336","2.0.0","457241","panu1747hap","cheetah","null","stimuli/bar_9.jpg","null","bar","J","non-repeat","null","288","stimuli/bar_9.jpg","","","","",""
"","","","","","image-keyboard-response","337","2.0.0","458243","panu1747hap","cheetah","null","stimuli/kitchen_46.jpg","null","kitchen","K","non-repeat","null","289","stimuli/kitchen_46.jpg","","","","",""
"","","","","","image-keyboard-response","338","2.0.0","459248","panu1747hap","cheetah","null","stimuli/street_47.jpg","null","street","L","non-repeat","null","290","stimuli/street_47.jpg","","","","",""
"","","","","","image-keyboard-response","339","2.0.0","460252","panu1747hap","cheetah","608","stimuli/street_47.jpg"," ","street","L","repeat"," ","290","","","","","",""
"","","","","","image-keyboard-response","340","2.0.0","461255","panu1747hap","cheetah","null","stimuli/bathroom_2.jpg","null","bathroom","A","non-repeat","null","291","stimuli/bathroom_2.jpg","","","","",""
"","","","","","image-keyboard-response","341","2.0.0","462259","panu1747hap","cheetah","null","stimuli/gym_51.jpg","null","gym","B","non-repeat","null","292","stimuli/gym_51.jpg","","","","",""
"","","","","","image-keyboard-response","342","2.0.0","463263","panu1747hap","cheetah","null","stimuli/field_43.jpg","null","field","C","non-repeat","null","293","stimuli/field_43.jpg","","","","",""
"","","","","","image-keyboard-response","343","2.0.0","464266","panu1747hap","cheetah","null","stimuli/bar_9.jpg","null","bar","J","non-repeat","null","294","stimuli/bar_9.jpg","","","","",""
"","","","","","image-keyboard-response","344","2.0.0","465269","panu1747hap","cheetah","null","stimuli/kitchen_46.jpg","null","kitchen","K","non-repeat","null","295","stimuli/kitchen_46.jpg","","","","",""
